experiment_id,scenario_id,n,beta_name,err_dist,contamination,contam_scale,heterosked,tau,loss,k_param,c_param,n_reps,mean_bias,mean_mse,mean_mae,mean_time,conv_rate,mean_iter,mcse_bias,mcse_mse,mcse_mae,mcse_conv,mcse_time,mcse_iter,bias_precision,conv_precision,overall_precision
6743,128,500,sparse,normal,0.2,10,linear,0.5,qhuber,3,NA,1000,1.8985823084349368e-4,0.009958098970008747,0.07930109560765955,0.003463125467300415,1,16.316,6.617206644148743e-4,1.8416564889363774e-4,7.707024265936113e-4,0,8.567053136305303e-5,0.038491890387789815,Excellent,Excellent,Adequate
6742,128,500,sparse,normal,0.2,10,linear,0.5,qhuber,2,NA,1000,-6.909441317729978e-4,0.010162126400517195,0.08018404197239105,0.0034219727516174316,1,16.651,6.475439103886911e-4,1.848984016513019e-4,7.508001633347253e-4,0,3.341432811787719e-5,0.03973383668584973,Excellent,Excellent,Adequate
15382,128,500,sparse,normal,0.2,10,linear,0.5,logcosh,NA,1,1000,-1.5086259007795913e-4,0.010305584848484012,0.08112984972188321,0.005235617399215698,1,16.381,6.727116950994286e-4,1.8376959817796912e-4,7.615882374874752e-4,0,5.0141239686802415e-5,0.0393622711284345,Excellent,Excellent,Adequate
6749,128,500,sparse,normal,0.2,10,linear,0.75,qhuber,1,NA,1000,0.0017459573178392942,0.01735269686227592,0.10419255556494475,0.003243419647216797,1,16.449,8.810289116299082e-4,3.368832582257275e-4,0.0010312751584865916,0,4.914668388769747e-5,0.04555737563199262,Excellent,Excellent,Adequate
6750,128,500,sparse,normal,0.2,10,linear,0.75,qhuber,2,NA,1000,-0.020347557131697204,0.019210133086517093,0.11139182486613143,0.0030366437435150146,1,15.684,8.329077915110472e-4,2.994753367570213e-4,9.418968150267576e-4,0,2.9473249998397415e-5,0.043034823062213186,Excellent,Excellent,Adequate
6748,128,500,sparse,normal,0.2,10,linear,0.75,qhuber,0.5,NA,1000,0.015409898233583503,0.019648090372415612,0.11197047170742365,0.0033746678829193115,1,17.489,8.900634344696839e-4,3.820411143054893e-4,0.0011392321513062611,0,3.245617819118717e-5,0.05115169103260904,Excellent,Excellent,Adequate
6760,128,500,sparse,normal,0.2,10,linear,0.9,qhuber,10,NA,1000,-0.06177616802600876,0.11243383161140601,0.26451276487062475,0.003062666177749634,1,14.77,0.001973320285396519,0.0016526651402095612,0.0021038750939679014,0,7.49112597012255e-5,0.039352873448436375,Excellent,Excellent,Adequate
6759,128,500,sparse,normal,0.2,10,linear,0.9,qhuber,3,NA,1000,0.047070567650640646,0.17730107983041019,0.32047090300238773,0.0040613694190979,1,18.704,0.002794298926553892,0.005760924109475371,0.004771299167584871,0,7.00551749000158e-5,0.061336336262823414,Excellent,Excellent,Adequate
6758,128,500,sparse,normal,0.2,10,linear,0.9,qhuber,2,NA,1000,0.0765557101106172,0.21669789655123006,0.3563058297013913,0.004986847162246704,1,23.458,0.002777806366423781,0.006719309289500663,0.005033362232147648,0,1.068201060822556e-4,0.08873618264332826,Excellent,Excellent,Adequate
9608,129,1000,sparse,normal,0.2,10,linear,0.1,qhuber,10,NA,1000,0.06457928753062524,0.07307936848357763,0.2065769941469603,0.005408008813858032,1,16.714,0.001366551270336907,7.719472285238235e-4,0.0013697120700133605,0,4.191325456123302e-5,0.04230832062365504,Excellent,Excellent,Adequate
9607,129,1000,sparse,normal,0.2,10,linear,0.1,qhuber,3,NA,1000,-0.02853955201518216,0.07451026225714234,0.2137740459840921,0.006329510450363159,1,20.812,0.0017698536286248764,0.0019413234031646436,0.002709805246633751,0,5.0412496624946656e-5,0.08210601316223677,Excellent,Excellent,Adequate
9606,129,1000,sparse,normal,0.2,10,linear,0.1,qhuber,2,NA,1000,-0.05469399701678142,0.09566220174972033,0.2417802745954186,0.006853557825088501,1,21.846,0.00180746208610685,0.0023732533129101514,0.0029082013450496633,0,6.601358996063454e-5,0.0781818162771651,Excellent,Excellent,Adequate
9613,129,1000,sparse,normal,0.2,10,linear,0.25,qhuber,1,NA,1000,-4.104337192471822e-4,0.007920470531791365,0.07056411016189798,0.005506292343139648,1,17.305,6.028384670676645e-4,1.4396288667918892e-4,6.836418426546649e-4,0,4.223524317458973e-5,0.04083678051270256,Excellent,Excellent,Adequate
9612,129,1000,sparse,normal,0.2,10,linear,0.25,qhuber,0.5,NA,1000,-0.012771850769909405,0.010377714792712319,0.08171281614754905,0.005570007085800171,1,17.778,6.090222631714625e-4,1.7443102456734654e-4,7.380329843078821e-4,0,4.8430795752371415e-5,0.04537372339553781,Excellent,Excellent,Adequate
9614,129,1000,sparse,normal,0.2,10,linear,0.25,qhuber,2,NA,1000,0.02151514278602926,0.011065177068301315,0.08310172495615914,0.005388387441635132,1,17.21,5.724790645882857e-4,1.55781223637714e-4,6.772431992666656e-4,0,3.540053890719372e-5,0.04149242848546734,Excellent,Excellent,Adequate
18262,129,1000,sparse,normal,0.2,10,linear,0.5,logcosh,NA,1,1000,-0.001049648716927367,0.005084907436788443,0.05640425829983724,0.0047465887069702145,1,15.717,4.7241592971293957e-4,9.786777449434751e-5,5.459980207727164e-4,0,3.707533545666523e-5,0.035863591526744745,Excellent,Excellent,Adequate
9623,129,1000,sparse,normal,0.2,10,linear,0.5,qhuber,3,NA,1000,-4.884503256822438e-4,0.005119855770539147,0.05677360593190739,0.004055168151855469,1,15.6,4.8650926995102875e-4,9.29220072856733e-5,5.293703065158033e-4,0,4.025400931746647e-5,0.03689663075893735,Excellent,Excellent,Adequate
9622,129,1000,sparse,normal,0.2,10,linear,0.5,qhuber,2,NA,1000,1.255140070416235e-4,0.0051524774068034546,0.057154206565565295,0.003985300779342651,1,16.035,4.732887714746072e-4,9.319491594766894e-5,5.448063741027631e-4,0,3.4835936679425715e-5,0.03551106920434861,Excellent,Excellent,Adequate
9629,129,1000,sparse,normal,0.2,10,linear,0.75,qhuber,1,NA,1000,4.5187119531191346e-4,0.008277671010351836,0.07199033883344036,0.004294345617294312,1,15.248,6.033672096265702e-4,1.5092435350170304e-4,6.983802804594503e-4,0,3.391119332958365e-5,0.0404491301776952,Excellent,Excellent,Adequate
9628,129,1000,sparse,normal,0.2,10,linear,0.75,qhuber,0.5,NA,1000,0.015094860450828971,0.009840455236226281,0.0793544623050852,0.004178073644638062,1,15.93,6.248443280151184e-4,1.6781906642009597e-4,7.331581841014508e-4,0,3.6793355417288555e-5,0.04292951132895578,Excellent,Excellent,Adequate
9630,129,1000,sparse,normal,0.2,10,linear,0.75,qhuber,2,NA,1000,-0.02140558066012873,0.011195068204252945,0.08367533778934191,0.004135114669799805,1,14.781,5.720203214897038e-4,1.612938204837073e-4,6.727997896303005e-4,0,8.12862943080538e-5,0.040898798414033044,Excellent,Excellent,Adequate
9640,129,1000,sparse,normal,0.2,10,linear,0.9,qhuber,10,NA,1000,-0.06180312729455621,0.0717644579214556,0.20673638405894418,0.003943803310394287,1,14.069,0.0013135594621378427,7.875838068199965e-4,0.001428176506812566,0,3.297308017124088e-5,0.03786387028121495,Excellent,Excellent,Adequate
9639,129,1000,sparse,normal,0.2,10,linear,0.9,qhuber,3,NA,1000,0.030366364921169602,0.0751647325453724,0.21571027518189825,0.004591138601303101,1,17.166,0.0017417223887909396,0.0018679033332804917,0.0026174344450692858,0,3.752019629260532e-5,0.04891663149519636,Excellent,Excellent,Adequate
9638,129,1000,sparse,normal,0.2,10,linear,0.9,qhuber,2,NA,1000,0.05314979476419674,0.09597062840438778,0.24371890387577808,0.005605950117111206,1,21.504,0.0017436003625001099,0.0022466466845470177,0.0027844484801439464,0,4.9521935972746955e-5,0.07000632032098877,Excellent,Excellent,Adequate
2888,130,200,intermediate,normal,0.2,10,linear,0.1,qhuber,10,NA,1000,0.032590558487594706,0.28954627754736373,0.4202955568415255,0.002984821557998657,1,18.852,0.003676623627015407,0.007292562865024939,0.004770899129482026,0,6.694333875965668e-5,0.05352533008736108,Excellent,Excellent,Adequate
2887,130,200,intermediate,normal,0.2,10,linear,0.1,qhuber,3,NA,1000,-0.09802174678319642,0.5488404063642297,0.54907146857039,0.00308575701713562,1,22.671,0.0053452840288782735,0.01989545416758747,0.008957641122088435,0,4.021784269128273e-5,0.08639573614029356,Good,Excellent,Adequate
2886,130,200,intermediate,normal,0.2,10,linear,0.1,qhuber,2,NA,1000,-0.12617564180637497,0.6135781411858534,0.5777247831716309,0.0030591704845428468,1,24.732,0.005387928611730953,0.021198735756867225,0.009370843515675614,0,4.423739564307525e-5,0.10976440326546773,Good,Excellent,Adequate
2894,130,200,intermediate,normal,0.2,10,linear,0.25,qhuber,2,NA,1000,0.021345523664284043,0.04526536553264012,0.16981758548602488,0.002456058740615845,1,19.731,0.0012748288068472533,8.765263224809709e-4,0.0016494178909990179,0,3.269744056466079e-5,0.05353040728879713,Excellent,Excellent,Adequate
2893,130,200,intermediate,normal,0.2,10,linear,0.25,qhuber,1,NA,1000,-0.0039754099322836895,0.04611099735155298,0.16976803273474841,0.002618495225906372,1,21.013,0.0013679696003975018,9.638115847331176e-4,0.001774866572410146,0,3.878233414390304e-5,0.05831150170619199,Excellent,Excellent,Adequate
2892,130,200,intermediate,normal,0.2,10,linear,0.25,qhuber,0.5,NA,1000,-0.0175480818025405,0.05029916996955891,0.1761625385473998,0.0028583698272705077,1,23.678,0.0014294257484979524,0.0010954182487246911,0.0019021079481800773,0,3.414963543081205e-5,0.07871793005734153,Excellent,Excellent,Adequate
2903,130,200,intermediate,normal,0.2,10,linear,0.5,qhuber,3,NA,1000,0.001806659749665284,0.027052709805950745,0.13010884967051545,0.0022345781326293945,1,16.793,0.001067261909015502,5.166561127526682e-4,0.001276688277600483,0,2.910110916825685e-5,0.04268457535191106,Excellent,Excellent,Adequate
2901,130,200,intermediate,normal,0.2,10,linear,0.5,qhuber,1,NA,1000,0.0011628096919417896,0.02718789822671013,0.1317454910746795,0.0025126800537109374,1,18.627,0.0010999103036962532,4.8756465645715633e-4,0.0012359808405825042,0,3.75150163982958e-5,0.05219765890914645,Excellent,Excellent,Adequate
2902,130,200,intermediate,normal,0.2,10,linear,0.5,qhuber,2,NA,1000,-7.115341283866979e-4,0.027227821493922055,0.13130658766767545,0.0023663246631622312,1,17.377,0.0010872606328185355,4.930311539384595e-4,0.0012547188089572134,0,4.227714764602254e-5,0.044574183759861025,Excellent,Excellent,Adequate
2909,130,200,intermediate,normal,0.2,10,linear,0.75,qhuber,1,NA,1000,0.004282750195456276,0.043911853947768364,0.16554437017886117,0.002391188859939575,1,20.333,0.0014034538889011812,8.465699108272217e-4,0.001652177187222774,0,2.6137239662310475e-5,0.06951937819014166,Excellent,Excellent,Adequate
2910,130,200,intermediate,normal,0.2,10,linear,0.75,qhuber,2,NA,1000,-0.01869824422527861,0.046448468483658814,0.17108425113912812,0.002476496696472168,1,18.627,0.001377817950071067,8.939324772978566e-4,0.0016458983390333025,0,3.323015666732925e-5,0.061981551390012116,Excellent,Excellent,Adequate
2908,130,200,intermediate,normal,0.2,10,linear,0.75,qhuber,0.5,NA,1000,0.014697259893927181,0.048284512276376326,0.17453310293192295,0.0029788947105407713,1,22.959,0.0014819840340242702,9.667204934406e-4,0.0018152682166072028,0,3.988729836856589e-5,0.08619018359272561,Excellent,Excellent,Adequate
2920,130,200,intermediate,normal,0.2,10,linear,0.9,qhuber,10,NA,1000,-0.03512953078743345,0.2696542109575364,0.4038447164913753,0.0022113518714904786,1,16.254,0.0034467998872832004,0.006299484821546163,0.004469384722646647,0,3.070747831890623e-5,0.04820588976264008,Excellent,Excellent,Adequate
2919,130,200,intermediate,normal,0.2,10,linear,0.9,qhuber,3,NA,1000,0.09219289680235422,0.5265710030901319,0.5428541417150741,0.0025513291358947752,1,21.015,0.0049524295286175425,0.01846873927476909,0.008756174735655702,0,2.9758619351248268e-05,0.08996036831776462,Excellent,Excellent,Adequate
2918,130,200,intermediate,normal,0.2,10,linear,0.9,qhuber,2,NA,1000,0.1190630045020246,0.6206881772893498,0.5826896167857655,0.0028070225715637206,1,24.363,0.005158674358547167,0.021393401921695268,0.009513645637056882,0,4.169534504954141e-5,0.1107406632384622,Good,Excellent,Adequate
5768,131,500,intermediate,normal,0.2,10,linear,0.1,qhuber,10,NA,1000,0.05433944290769602,0.11190518553180892,0.26443170055420107,0.004156861066818237,1,17.682,0.001917620170673617,0.0016937535199425338,0.002131987299269491,0,5.54700617531957e-5,0.042973511873277505,Excellent,Excellent,Adequate
5767,131,500,intermediate,normal,0.2,10,linear,0.1,qhuber,3,NA,1000,-0.044106576142956856,0.17696107965632724,0.32264747489363393,0.004164520502090454,1,19.526,0.0026009846947637944,0.005223481226910773,0.0045496404444286594,0,4.396903373061413e-5,0.06616420256983153,Excellent,Excellent,Adequate
5766,131,500,intermediate,normal,0.2,10,linear,0.1,qhuber,2,NA,1000,-0.0743355640568227,0.22054364863948783,0.3601834614466896,0.004774547815322876,1,20.943,0.0029152310617523874,0.006331607421945601,0.005000760138406421,0,7.803443493454455e-5,0.07633857857321276,Excellent,Excellent,Adequate
5773,131,500,intermediate,normal,0.2,10,linear,0.25,qhuber,1,NA,1000,-0.0014625621841760435,0.01624321456098712,0.10065225830583088,0.00440449070930481,1,19.153,8.548679119033594e-4,3.1276518342764374e-4,9.83603244830222e-4,0,1.3705627932666148e-4,0.0510509274861603,Excellent,Excellent,Adequate
5774,131,500,intermediate,normal,0.2,10,linear,0.25,qhuber,2,NA,1000,0.019477972120683872,0.01863658379352765,0.10894486744048405,0.004028331756591797,1,18.495,8.133785715333708e-4,2.9524123701865006e-4,9.417564009883754e-4,0,4.559126582200618e-5,0.04244734122152737,Excellent,Excellent,Adequate
5772,131,500,intermediate,normal,0.2,10,linear,0.25,qhuber,0.5,NA,1000,-0.01416684654626766,0.01867266550296142,0.10900754384137736,0.004452910423278809,1,20.244,9.121573321148169e-4,3.5774617615273816e-4,0.0010863647277813012,0,5.247267864281066e-5,0.05851399736719316,Excellent,Excellent,Adequate
5783,131,500,intermediate,normal,0.2,10,linear,0.5,qhuber,3,NA,1000,-9.439213413574274e-4,0.010180440841334472,0.08065675611654592,0.0034320385456085207,1,15.932,7.008501855403084e-4,1.7790374388519848e-4,7.479928554237713e-4,0,8.66196599070636e-5,0.03769345827589712,Excellent,Excellent,Adequate
5782,131,500,intermediate,normal,0.2,10,linear,0.5,qhuber,2,NA,1000,-0.0013166653001750598,0.010218978217276695,0.07978124293133476,0.0034306623935699463,1,16.324,6.50745378008217e-4,1.947625082675427e-4,7.667673263097168e-4,0,3.3805722321907635e-5,0.03940274833785806,Excellent,Excellent,Adequate
14423,131,500,intermediate,normal,0.2,10,linear,0.5,logcosh,NA,2,1000,-4.5126277866495973e-4,0.010593388210214607,0.08201095509274134,0.006365148067474366,1,16.659,6.647381524718853e-4,1.867183730985414e-4,7.431595304894348e-4,0,6.385002686205709e-5,0.0400540050846769,Excellent,Excellent,Adequate
5789,131,500,intermediate,normal,0.2,10,linear,0.75,qhuber,1,NA,1000,-3.987755764469068e-4,0.016857923477404727,0.10269593211737628,0.003676828622817993,1,17.85,8.5414943443714e-4,3.3311900743712285e-4,0.0010471565370848439,0,4.093436525281134e-5,0.053519756766677896,Excellent,Excellent,Adequate
5788,131,500,intermediate,normal,0.2,10,linear,0.75,qhuber,0.5,NA,1000,0.014682032599887818,0.01868333069795594,0.10917547572953316,0.00403441333770752,1,19.202,8.605525853200307e-4,3.510559318815358e-4,0.0010673956284225838,0,1.0181197187051335e-4,0.05738020990279217,Excellent,Excellent,Adequate
5790,131,500,intermediate,normal,0.2,10,linear,0.75,qhuber,2,NA,1000,-0.021524330312105554,0.01884826523144879,0.10951693592436289,0.0037264599800109865,1,17.396,8.48542992558409e-4,3.030570132192354e-4,9.565962053643836e-4,0,3.638008939610694e-5,0.06179808251882095,Excellent,Excellent,Adequate
5800,131,500,intermediate,normal,0.2,10,linear,0.9,qhuber,10,NA,1000,-0.057351620179294426,0.11699221932501999,0.27101469305779646,0.003455712556838989,1,15.262,0.00199161314353118,0.0019687367791724614,0.002304738972897878,0,3.34390467654622e-5,0.03718519515531334,Excellent,Excellent,Adequate
5799,131,500,intermediate,normal,0.2,10,linear,0.9,qhuber,3,NA,1000,0.04983361559222577,0.17367060253991173,0.3208525509831452,0.003914438247680664,1,17.903,0.002725587699876815,0.0052000940286177555,0.004581759304184628,0,4.6052913429753275e-5,0.055359332146040705,Excellent,Excellent,Adequate
5798,131,500,intermediate,normal,0.2,10,linear,0.9,qhuber,2,NA,1000,0.0708969744393377,0.22228432949174567,0.3574450719847155,0.004212086439132691,1,20.486,0.0028448371733340123,0.007083498871653281,0.005232399208708015,0,4.3243884254383934e-5,0.0719929648437053,Excellent,Excellent,Adequate
8648,132,1000,intermediate,normal,0.2,10,linear,0.1,qhuber,10,NA,1000,0.06598402331700036,0.07213486097241224,0.20582770767686898,0.006489632606506347,1,17.288,0.0013060072588486915,7.839133926925555e-4,0.0013863647761387407,0,1.0951524765067296e-4,0.03855570700353636,Excellent,Excellent,Adequate
8647,132,1000,intermediate,normal,0.2,10,linear,0.1,qhuber,3,NA,1000,-0.028052529739790916,0.07636716233140974,0.21612370589122035,0.006688960313796997,1,18.29,0.0017669078550782253,0.002082267209801501,0.0027674377979754914,0,1.1538017300272438e-4,0.052656174117311945,Excellent,Excellent,Adequate
8646,132,1000,intermediate,normal,0.2,10,linear,0.1,qhuber,2,NA,1000,-0.054679804878547435,0.10088870380971994,0.24679647545732544,0.006777719736099243,1,19.477,0.0019214186317203187,0.0026147513071239125,0.002971124404965369,0,9.937866105580373e-5,0.06039137453410146,Excellent,Excellent,Adequate
8653,132,1000,intermediate,normal,0.2,10,linear,0.25,qhuber,1,NA,1000,-4.611648101157077e-4,0.008234713386815244,0.07168450783509381,0.0065818500518798825,1,18.426,5.941610566810115e-4,1.5837697772531624e-4,7.186583473968468e-4,0,7.416835438259517e-5,0.04285277541023872,Excellent,Excellent,Adequate
8652,132,1000,intermediate,normal,0.2,10,linear,0.25,qhuber,0.5,NA,1000,-0.013600185988402133,0.00983804264539115,0.07951343207910039,0.006997536420822143,1,19.019,6.10984243894011e-4,1.7114787484298077e-4,7.507443901802015e-4,0,1.2811100799328952e-4,0.04729562216395801,Excellent,Excellent,Adequate
8654,132,1000,intermediate,normal,0.2,10,linear,0.25,qhuber,2,NA,1000,0.02097262915496907,0.011238866407684053,0.0840522849827492,0.006593791007995606,1,18.12,5.596081045951697e-4,1.5492786051149416e-4,6.502766962673147e-4,0,1.1058251687899548e-4,0.037908271353848846,Excellent,Excellent,Adequate
8662,132,1000,intermediate,normal,0.2,10,linear,0.5,qhuber,2,NA,1000,9.262687448833852e-4,0.004851618453983969,0.05560815708023777,0.005726925373077393,1,15.897,4.593441851014747e-4,8.660470610183615e-5,5.220005679120594e-4,0,7.574799094266888e-5,0.03719912330653472,Excellent,Excellent,Adequate
17302,132,1000,intermediate,normal,0.2,10,linear,0.5,logcosh,NA,1,1000,-4.631242039178072e-4,0.005119857772496278,0.056944559292361543,0.008916335344314576,1,15.546,4.504176303601813e-4,9.18106626441313e-5,5.279531482846536e-4,0,1.1206635052163843e-4,0.03456991580954572,Excellent,Excellent,Adequate
8663,132,1000,intermediate,normal,0.2,10,linear,0.5,qhuber,3,NA,1000,9.400684678706984e-4,0.005162874719301683,0.05701781295858024,0.0057216169834136965,1,15.55,4.644457128373706e-4,9.725163584369529e-5,5.562187727386766e-4,0,1.037074727025609e-4,0.03493881395698372,Excellent,Excellent,Adequate
8669,132,1000,intermediate,normal,0.2,10,linear,0.75,qhuber,1,NA,1000,1.7859879319319098e-4,0.008078550854356126,0.07107081467235916,0.006082237005233765,1,16.939,5.769173024499543e-4,1.463502108150955e-4,6.495725520212377e-4,0,7.051656347906416e-5,0.04666322381122479,Excellent,Excellent,Adequate
8668,132,1000,intermediate,normal,0.2,10,linear,0.75,qhuber,0.5,NA,1000,0.01342754762987881,0.009967779648709006,0.07999595821680042,0.006340599060058594,1,17.711,6.252822065551136e-4,1.7724599981849297e-4,7.497533339715975e-4,0,1.0957158575796768e-4,0.04801858790910854,Excellent,Excellent,Adequate
8670,132,1000,intermediate,normal,0.2,10,linear,0.75,qhuber,2,NA,1000,-0.020183337986287873,0.011343948900574836,0.08426676175537282,0.0062807445526123044,1,16.76,5.971091465115406e-4,1.6097802604139757e-4,6.774544849633999e-4,0,1.0492186307816106e-4,0.056812213718773784,Excellent,Excellent,Adequate
8680,132,1000,intermediate,normal,0.2,10,linear,0.9,qhuber,10,NA,1000,-0.06482887281364354,0.07260405804239273,0.20604268254572863,0.005669800758361816,1,15.172,0.0012955637271134027,7.547821197209725e-4,0.001405120446197533,0,1.0192441255952937e-4,0.03300765828569948,Excellent,Excellent,Adequate
8679,132,1000,intermediate,normal,0.2,10,linear,0.9,qhuber,3,NA,1000,0.029177414002373208,0.07501182346727411,0.21418631338591593,0.005963767528533935,1,16.54,0.001692176365576631,0.001978591295666033,0.0027679754005417987,0,7.164381104894516e-5,0.042967967676470875,Excellent,Excellent,Adequate
8678,132,1000,intermediate,normal,0.2,10,linear,0.9,qhuber,2,NA,1000,0.052054892029792375,0.0976459617592124,0.24422503415195676,0.00672948670387268,1,18.84,0.001787258124855645,0.002424840379083298,0.002954322137042677,0,1.0840413561724592e-4,0.052698929563864745,Excellent,Excellent,Adequate
1928,133,200,dense,normal,0.2,10,linear,0.1,qhuber,10,NA,1000,0.03571024658486278,0.269394964447743,0.40493936217875115,0.0019559600353240966,1,15.918,0.003540403399019244,0.006375833019042459,0.004475350740501828,0,2.2520202111462865e-5,0.046706075166486186,Excellent,Excellent,Adequate
1927,133,200,dense,normal,0.2,10,linear,0.1,qhuber,3,NA,1000,-0.08705595962828441,0.5623769676722353,0.5601493574750185,0.002277599811553955,1,20.186,0.004941437776207915,0.018975192241358414,0.009115940773934806,0,3.120084109719685e-5,0.08310421355328688,Excellent,Excellent,Adequate
1926,133,200,dense,normal,0.2,10,linear,0.1,qhuber,2,NA,1000,-0.11366310014303242,0.6172540659802683,0.5782040547884649,0.0024650542736053467,1,22.065,0.0047453126191759456,0.021956011049063626,0.009747464691126997,0,3.249570384272868e-5,0.1121220154400836,Excellent,Excellent,Adequate
1934,133,200,dense,normal,0.2,10,linear,0.25,qhuber,2,NA,1000,0.018461763074249137,0.044406184030660066,0.16756421771410243,0.0020664844512939453,1,16.564,0.0014316902408774558,8.428145468413027e-4,0.0015920439376181045,0,2.9933775519964754e-5,0.04660553696800495,Excellent,Excellent,Adequate
1933,133,200,dense,normal,0.2,10,linear,0.25,qhuber,1,NA,1000,-0.0014727528458898347,0.04564984608870309,0.16764742771121385,0.0021628243923187255,1,18.041,0.0014261788505948686,9.891991614412992e-4,0.0018126390454534123,0,2.883090923711326e-5,0.05704887004642225,Excellent,Excellent,Adequate
1932,133,200,dense,normal,0.2,10,linear,0.25,qhuber,0.5,NA,1000,-0.017223121847489305,0.05070701748134498,0.17797235097347994,0.002446584224700928,1,20.747,0.0014657917917541671,0.001071491921901926,0.0019003351390184363,0,3.076126120651846e-5,0.07409778324269548,Excellent,Excellent,Adequate
1942,133,200,dense,normal,0.2,10,linear,0.5,qhuber,2,NA,1000,-1.7717408127539724e-4,0.02645444396461449,0.1282100451652072,0.001996082067489624,1,15.698,0.0010933339998114992,5.230212824651618e-4,0.0012652252402797265,0,2.489607572163602e-5,0.04502024903110625,Excellent,Excellent,Adequate
1943,133,200,dense,normal,0.2,10,linear,0.5,qhuber,3,NA,1000,4.660862013131126e-4,0.02702363950102586,0.13001675792599773,0.0018982646465301514,1,15.352,0.0011106718403975854,5.233783115197163e-4,0.0013086122029970176,0,2.0048266836792332e-5,0.04400036399885838,Excellent,Excellent,Adequate
10583,133,200,dense,normal,0.2,10,linear,0.5,logcosh,NA,2,1000,-2.7677546464898573e-4,0.027184598004901403,0.1310980455142412,0.0031871180534362793,1,16.115,0.0010898445897517207,5.178695364946387e-4,0.0012795524859620633,0,3.850421123488252e-5,0.0471805150565464,Excellent,Excellent,Adequate
1949,133,200,dense,normal,0.2,10,linear,0.75,qhuber,1,NA,1000,0.0017291483083598281,0.04410028294103632,0.1651410058784621,0.0022142324447631838,1,18.026,0.001429131900531855,9.171218579387368e-4,0.0017443873884850874,0,7.704578249628636e-5,0.05568145494169872,Excellent,Excellent,Adequate
1950,133,200,dense,normal,0.2,10,linear,0.75,qhuber,2,NA,1000,-0.018891334930672448,0.045251794240137824,0.1684523848841538,0.001973965883255005,1,16.612,0.0013279423683533092,8.353612026195439e-4,0.0016148781633959317,0,2.3776681205420133e-5,0.047557520096381374,Excellent,Excellent,Adequate
1948,133,200,dense,normal,0.2,10,linear,0.75,qhuber,0.5,NA,1000,0.014816471977929563,0.04806505861692246,0.17397244491896652,0.002410757064819336,1,20.62,0.0014229572599319606,9.706878491877661e-4,0.0018291545369887253,0,2.8467228336074048e-5,0.075679107601288,Excellent,Excellent,Adequate
1960,133,200,dense,normal,0.2,10,linear,0.9,qhuber,10,NA,1000,-0.04129168913446407,0.2786879273036816,0.40964284765171755,0.001965394973754883,1,15.89,0.003471025126649296,0.007393336889362507,0.004674690260580498,0,2.6061266688082506e-5,0.04671276144783224,Excellent,Excellent,Adequate
1959,133,200,dense,normal,0.2,10,linear,0.9,qhuber,3,NA,1000,0.09784952338254,0.5532535756138814,0.5597753193684456,0.0025278804302215577,1,20.251,0.00507622647896822,0.01835127775497783,0.008721897218987886,0,8.849253458479853e-5,0.08503664051589897,Good,Excellent,Adequate
1958,133,200,dense,normal,0.2,10,linear,0.9,qhuber,2,NA,1000,0.12346425766787218,0.6452595777651475,0.593964701879591,0.002507401466369629,1,22.415,0.005101218997105983,0.023567011885387512,0.009738995772590506,0,3.287838550294909e-5,0.11466439256771442,Good,Excellent,Adequate
4808,134,500,dense,normal,0.2,10,linear,0.1,qhuber,10,NA,1000,0.05619861425678599,0.11407785087559626,0.26648037209916736,0.003299354791641235,1,14.758,0.00196796210299907,0.0018193469101771918,0.0021764390772025955,0,4.954783309110352e-5,0.03667125278444658,Excellent,Excellent,Adequate
4807,134,500,dense,normal,0.2,10,linear,0.1,qhuber,3,NA,1000,-0.042879953714039916,0.17306377177560348,0.3129621917623926,0.003787992000579834,1,16.955,0.0026590283506298445,0.006069201009086266,0.004749032615917518,0,4.814306589978254e-5,0.05241872492461756,Excellent,Excellent,Adequate
4806,134,500,dense,normal,0.2,10,linear,0.1,qhuber,2,NA,1000,-0.077541275473402907,0.22421639677177385,0.3605860545042628,0.0038893921375274657,1,17.97,0.002819004253763521,0.006892359461147307,0.005058631666299752,0,4.856662318313015e-5,0.06333333333333332,Excellent,Excellent,Adequate
4813,134,500,dense,normal,0.2,10,linear,0.25,qhuber,1,NA,1000,-0.0012083802145223725,0.0165997722675869,0.10199797263922418,0.003204200267791748,1,15.944,8.41525931379574e-4,3.102153959180582e-4,0.0010044821922979346,0,3.176115588313905e-5,0.043182504891781444,Excellent,Excellent,Adequate
4814,134,500,dense,normal,0.2,10,linear,0.25,qhuber,2,NA,1000,0.021286664801247364,0.018831002272976727,0.11017806087360281,0.0031714072227478026,1,15.3,8.394889600052612e-4,3.0576093284333315e-4,9.587281487997344e-4,0,3.5257635067750576e-5,0.0374352961975914,Excellent,Excellent,Adequate
4812,134,500,dense,normal,0.2,10,linear,0.25,qhuber,0.5,NA,1000,-0.015407985915704317,0.01910554817068174,0.1104729582630394,0.003454918622970581,1,17.139,8.783193727146925e-4,3.480723599164471e-4,0.001063794327472904,0,1.0160220369798904e-4,0.04931643854853178,Excellent,Excellent,Adequate
